Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Count,Developer,Rating
29.0,2005.0,3.0,85.0,0.11,0.03,0.0,0.01,0.15,81.0,23.0,20.8,396.0,7.0
29.0,2004.0,3.0,277.0,0.06,0.02,0.0,0.0,0.09,80.0,13.0,4.0,1287.0,1.0
15.0,1995.0,9.0,458.0,0.02,0.01,0.04,0.01,0.08,81.4,16.6,80.8,906.8,3.6
16.0,2007.0,10.0,139.0,0.02,0.01,0.0,0.0,0.04,74.0,21.0,25.0,431.0,1.0
18.0,2014.0,0.0,277.0,0.45,0.47,0.17,0.18,1.27,75.0,70.0,1311.0,812.0,5.0
19.0,2011.0,11.0,20.0,0.0,0.0,0.08,0.0,0.08,54.6,4.8,22.8,420.6,3.4
15.0,1998.0,3.0,533.0,0.46,0.31,0.0,0.05,0.83,58.4,16.0,55.4,799.6,4.6
29.0,2002.0,0.0,257.0,0.03,0.01,0.0,0.0,0.05,46.0,12.0,4.0,765.0,7.0
13.0,2014.0,7.0,467.0,0.0,0.03,0.0,0.0,0.03,73.0,36.0,583.0,295.0,5.0
16.0,2006.0,10.0,139.0,0.47,0.02,0.0,0.08,0.57,77.0,28.0,33.0,431.0,1.0
16.0,2005.0,3.0,448.0,0.21,0.16,0.0,0.05,0.43,46.0,18.0,6.0,1289.0,7.0
17.0,2012.0,8.0,21.0,4.99,5.73,0.65,2.42,13.79,83.0,21.0,922.0,1514.0,5.0
4.0,2007.0,2.0,6.0,0.0,0.0,0.04,0.0,0.04,55.0,15.2,4.8,736.6,1.2
30.0,2015.0,10.0,497.0,0.32,0.22,0.0,0.05,0.59,72.0,18.0,75.0,1652.0,7.0
29.0,2005.0,9.0,66.0,0.04,0.01,0.0,0.0,0.06,50.0,24.2,29.4,398.4,2.8
16.0,2009.0,1.0,233.0,0.0,0.0,0.01,0.0,0.01,55.0,19.4,28.0,685.6,6.2
4.0,2010.0,3.0,123.0,0.05,0.0,0.0,0.0,0.06,60.2,8.6,9.6,537.4,1.4
15.0,2001.0,10.0,23.0,0.12,0.08,0.0,0.01,0.21,79.0,23.4,80.4,1376.8,3.4
17.0,2011.2,0.0,552.0,0.36,0.41,0.0,0.15,0.91,76.0,27.0,48.0,1511.0,2.0
18.0,2015.0,8.0,497.0,0.38,0.33,0.03,0.14,0.88,82.0,49.0,345.0,599.0,5.0
21.0,1996.0,8.0,349.0,0.0,0.0,0.28,0.0,0.28,69.4,17.6,54.2,886.2,4.8
28.0,2009.0,0.0,528.0,0.34,0.35,0.0,0.08,0.77,72.6,58.0,91.2,1548.8,7.0
16.0,2000.0,7.0,528.0,0.1,0.08,0.15,0.03,0.35,59.0,12.0,4.0,552.0,7.0
4.0,2006.0,0.0,491.0,0.04,0.0,0.0,0.0,0.04,51.6,6.4,12.2,639.4,2.4
4.0,2005.0,0.0,448.0,0.0,0.0,0.19,0.0,0.19,68.4,18.6,13.2,975.0,3.6
26.0,2010.0,0.0,533.0,0.09,0.04,0.0,0.01,0.14,65.0,25.6,117.6,1502.0,1.0
6.0,2002.0,10.0,528.0,0.03,0.01,0.0,0.0,0.04,69.2,13.4,18.2,1190.0,1.0
16.0,2008.0,1.0,7.0,0.0,0.0,0.04,0.0,0.04,49.6,24.8,59.6,765.2,5.2
29.0,2003.0,11.0,53.0,0.12,0.03,0.0,0.01,0.16,70.0,17.2,11.6,789.0,4.6
19.0,2014.0,0.0,503.0,0.0,0.0,0.05,0.0,0.05,71.6,13.6,35.4,1005.4,6.6
28.0,2010.0,7.0,66.0,2.66,1.03,0.04,0.33,4.05,84.0,81.0,769.0,1050.0,5.0
28.0,2007.0,10.0,464.0,0.67,0.0,0.0,0.06,0.72,79.0,31.0,34.0,827.0,1.0
28.0,2011.0,6.0,70.0,0.0,0.05,0.0,0.01,0.06,64.4,15.4,31.8,874.0,2.4
16.0,2008.0,1.0,108.0,0.0,0.0,0.04,0.0,0.04,50.8,9.4,9.2,782.0,3.0
6.0,2005.0,0.0,569.0,0.04,0.01,0.0,0.0,0.05,73.0,6.0,15.4,821.0,2.0
16.0,2002.0,6.0,258.0,0.35,0.27,0.0,0.09,0.71,66.0,8.0,9.4,768.0,1.0
13.0,2015.0,0.0,467.0,0.03,0.11,0.0,0.01,0.14,74.0,50.0,529.0,140.0,5.0
6.0,2005.0,1.0,491.0,0.05,0.02,0.0,0.0,0.07,56.4,8.2,5.8,719.6,1.0
4.0,2010.0,9.0,491.0,0.14,0.0,0.0,0.01,0.15,55.8,7.8,6.6,1420.0,1.0
29.0,2004.0,0.0,503.0,0.05,0.02,0.0,0.0,0.07,71.0,20.0,5.0,1054.0,7.0
6.0,2003.0,2.0,349.0,0.11,0.04,0.0,0.0,0.15,63.0,5.0,37.0,405.0,1.0
6.0,2004.0,2.0,349.0,0.06,0.02,0.0,0.0,0.08,70.2,17.4,34.0,418.8,2.6
30.0,2015.0,7.0,66.0,0.78,0.38,0.0,0.12,1.28,77.0,11.0,613.0,1658.0,5.0
23.0,1993.0,2.0,349.0,0.0,0.0,1.45,0.0,1.45,59.4,21.0,54.8,851.0,5.2
15.0,1997.0,2.0,545.0,0.28,0.19,0.23,0.05,0.75,75.0,11.8,21.2,391.4,4.6
26.0,2009.0,10.0,569.0,0.07,0.0,0.0,0.01,0.08,28.0,5.0,12.8,936.0,7.0
4.0,2008.0,9.0,139.0,0.0,0.0,0.18,0.0,0.18,63.8,12.8,9.2,485.8,1.0
19.0,2010.0,1.0,98.0,0.0,0.0,0.02,0.0,0.02,51.0,16.2,42.6,583.0,3.4
13.0,2005.0,11.0,497.0,0.0,0.02,0.0,0.0,0.02,75.6,35.4,288.2,419.4,3.4
13.0,2010.0,7.0,139.0,0.01,0.32,0.0,0.06,0.39,94.0,55.0,3559.0,196.0,5.0
4.0,2009.0,9.0,6.0,0.07,0.0,0.0,0.01,0.07,70.0,15.4,9.0,27.0,1.0
20.0,2014.0,10.0,459.0,0.08,0.0,0.0,0.03,0.11,68.0,6.0,25.0,1247.0,1.0
28.0,2014.0,1.0,161.0,0.03,0.02,0.0,0.0,0.05,58.8,20.0,36.4,627.8,4.8
20.0,2016.0,0.0,301.0,0.0,0.0,0.02,0.0,0.02,64.8,19.2,46.8,546.8,5.8
2.0,2013.0,7.0,349.0,0.0,0.0,0.06,0.0,0.06,71.8,38.8,88.2,796.0,4.8
4.0,2010.0,7.0,467.0,0.53,0.09,0.27,0.05,0.93,66.0,58.0,76.0,1369.0,2.0
28.0,2008.0,3.0,325.0,0.12,0.56,0.0,0.1,0.77,71.0,43.0,34.0,1683.0,7.0
10.0,1997.0,8.0,178.0,0.35,0.08,0.0,0.01,0.44,71.6,20.8,136.6,880.0,3.8
4.0,2010.0,7.0,349.0,0.0,0.0,0.1,0.0,0.1,65.2,16.4,16.4,985.4,2.6
4.0,2008.0,1.0,30.0,0.0,0.0,0.1,0.0,0.1,62.6,17.2,38.0,966.2,3.6
28.0,2011.0,3.0,21.0,0.25,0.0,0.0,0.02,0.27,64.0,18.4,37.2,484.0,2.0
29.0,2002.0,3.0,244.0,0.14,0.04,0.0,0.01,0.18,62.6,19.8,10.2,911.6,3.0
28.0,2009.0,0.0,448.0,0.07,0.03,0.0,0.01,0.11,53.0,13.0,11.0,1155.0,1.0
26.0,2007.0,4.0,277.0,0.14,0.0,0.01,0.01,0.16,67.0,29.0,15.0,815.0,1.0
7.0,2001.0,0.0,361.0,2.38,0.67,0.46,0.1,3.6,78.0,34.0,161.0,1020.0,1.0
20.0,2011.0,0.0,458.0,0.04,0.05,0.02,0.02,0.14,77.4,42.0,227.2,1020.6,5.6
19.0,2012.0,0.0,349.0,0.0,0.0,0.03,0.0,0.03,61.0,28.4,26.2,910.0,6.2
4.0,2006.0,7.0,476.0,0.0,0.0,0.03,0.0,0.03,68.8,18.8,14.4,1320.0,4.0
21.0,1995.0,8.0,277.0,0.0,0.0,0.13,0.0,0.13,69.2,13.4,85.0,904.2,3.2
18.0,2014.0,6.0,528.0,0.13,0.22,0.01,0.07,0.42,79.0,51.0,244.0,1201.0,2.0
28.0,2007.0,6.0,325.0,0.48,1.28,0.02,0.25,2.04,79.2,70.6,616.6,921.0,6.2
4.0,2010.0,1.0,161.0,0.07,0.14,0.0,0.03,0.23,48.0,11.0,14.4,550.0,2.0
6.0,2001.0,3.0,349.0,3.0,1.11,0.05,0.07,4.24,79.0,10.0,6.0,898.0,1.0
4.0,2012.0,1.0,429.0,0.0,0.02,0.0,0.0,0.02,66.8,19.8,27.2,1642.0,3.4
4.0,2005.0,4.0,361.0,0.7,0.05,0.21,0.07,1.03,75.0,48.0,33.0,1429.0,1.0
4.0,2007.0,9.0,112.0,0.02,0.0,0.0,0.0,0.02,38.0,4.0,89.4,1322.0,2.0
4.0,2006.8,1.0,161.0,0.0,0.02,0.0,0.0,0.02,66.0,5.0,66.8,1097.0,7.0
17.0,2016.0,7.0,364.0,0.02,0.01,0.03,0.01,0.06,58.0,14.2,29.0,1584.0,7.0
19.0,2011.0,2.0,467.0,0.21,0.12,0.46,0.08,0.88,78.0,52.0,144.0,1365.0,7.0
19.0,2010.0,11.0,458.0,0.0,0.0,0.03,0.0,0.03,76.6,22.8,15.4,999.0,1.4
4.0,2005.0,6.0,298.0,0.07,0.0,0.0,0.01,0.08,33.0,7.0,42.2,1323.0,1.0
28.0,2007.0,10.0,23.0,0.04,0.0,0.0,0.0,0.05,39.0,4.0,4.0,517.0,7.0
4.0,2004.0,3.0,503.0,0.0,0.0,0.04,0.0,0.04,71.2,12.0,20.0,787.6,1.0
19.0,2010.0,3.0,110.0,0.0,0.0,0.06,0.0,0.06,60.6,17.6,45.4,1052.8,2.0
2.0,2014.0,0.0,349.0,0.0,0.0,0.06,0.0,0.06,51.0,6.4,18.4,704.6,1.4
26.0,2009.0,3.0,332.0,0.0,0.16,0.0,0.01,0.17,55.2,24.0,31.6,664.2,4.2
4.0,2008.0,0.0,139.0,0.09,0.0,0.0,0.01,0.1,54.0,13.0,17.8,1279.0,2.0
19.0,2009.0,0.0,110.0,0.0,0.0,0.02,0.0,0.02,58.0,9.8,12.0,936.0,2.6
7.0,2002.0,3.0,244.0,1.47,0.48,0.05,0.06,2.05,75.0,26.0,41.0,1342.0,1.0
16.0,2006.0,9.0,277.0,0.0,0.0,0.02,0.0,0.02,71.2,18.2,11.8,773.0,2.8
4.0,2008.0,0.0,85.0,0.22,0.0,0.22,0.02,0.46,78.4,49.6,75.8,268.0,5.6
4.0,2008.0,0.0,138.0,0.15,0.02,0.0,0.01,0.19,70.0,9.0,10.0,1275.0,7.0
16.0,2007.0,3.0,448.0,0.0,0.0,0.02,0.0,0.02,60.6,23.2,64.0,1161.2,3.8
19.0,2013.0,2.0,349.0,0.0,0.0,0.02,0.0,0.02,65.0,22.6,41.8,437.2,7.0
16.0,2001.0,6.0,244.0,0.09,0.07,0.02,0.02,0.2,75.0,19.0,9.0,124.0,1.0
19.0,2007.0,10.0,139.0,0.2,0.76,0.0,0.39,1.35,79.0,7.0,15.0,431.0,1.0
13.0,2013.0,8.0,497.0,0.29,0.3,0.0,0.07,0.66,94.0,68.0,7322.0,756.0,5.0
29.0,2003.0,4.0,497.0,0.07,0.02,0.0,0.0,0.09,60.0,16.8,20.0,661.6,4.6
16.0,2001.0,6.0,17.0,0.36,0.28,0.0,0.1,0.74,79.0,25.0,33.0,341.0,1.0
10.0,1998.0,4.0,21.0,0.49,0.13,0.0,0.01,0.63,74.8,16.4,507.2,550.0,4.2
4.0,2008.0,9.0,6.0,0.22,0.0,0.0,0.02,0.23,70.0,15.4,9.0,27.0,1.0
30.0,2015.0,10.0,139.0,0.09,0.01,0.0,0.01,0.11,60.0,17.0,62.0,449.0,1.0
13.0,2006.0,9.0,528.0,0.02,0.0,0.0,0.0,0.02,65.0,16.0,17.0,1556.0,7.0
18.0,2015.0,2.0,349.0,0.08,0.14,0.0,0.04,0.26,61.8,38.4,159.6,585.6,7.0
13.0,2010.0,11.0,448.0,0.02,0.53,0.0,0.12,0.66,81.0,56.0,515.0,337.0,7.0
19.0,2006.0,6.0,458.0,0.03,0.0,0.0,0.0,0.03,69.0,18.0,7.0,979.0,1.0
28.0,2013.0,8.0,497.0,1.22,0.54,0.02,0.16,1.93,93.0,33.0,1647.0,756.0,5.0
15.0,1995.0,1.0,458.0,0.01,0.01,0.0,0.0,0.02,76.8,11.4,20.8,1025.6,6.4
16.0,2006.0,0.0,6.0,0.02,0.01,0.0,0.0,0.03,63.6,32.0,20.2,624.8,6.2
15.0,2001.0,4.0,458.0,0.1,0.07,0.0,0.01,0.17,73.0,7.0,6.0,502.0,1.0
4.0,2007.0,8.0,21.0,0.95,0.01,0.01,0.08,1.05,75.0,22.0,36.0,1689.0,7.0
18.0,2015.0,0.0,458.0,0.24,0.29,0.01,0.1,0.65,73.2,50.8,182.6,1029.6,6.2
15.0,2000.0,3.0,110.0,0.04,0.03,0.0,0.0,0.07,64.0,19.2,44.0,910.4,2.6
17.0,2010.0,9.0,277.0,0.12,0.05,0.0,0.02,0.19,60.0,5.0,20.4,815.0,2.0
16.0,2008.0,3.0,213.0,0.0,0.0,0.05,0.0,0.05,59.2,16.4,72.6,759.8,6.0
7.0,2001.0,11.0,361.0,0.78,0.25,0.56,0.04,1.63,89.0,39.0,121.0,1020.0,1.0
28.0,2015.0,0.0,288.0,0.03,0.05,0.0,0.01,0.08,66.8,16.2,6.0,1546.0,1.8
4.0,2008.0,4.0,528.0,0.03,0.01,0.0,0.0,0.05,58.0,30.0,30.0,591.0,7.0
2.0,2013.0,7.0,39.0,0.0,0.0,0.01,0.0,0.01,60.8,9.2,96.8,328.8,3.6
18.0,2015.0,0.0,521.0,0.0,0.02,0.0,0.0,0.02,62.2,10.0,7.0,179.0,1.0
19.0,2012.0,7.0,20.0,0.0,0.0,0.09,0.0,0.09,58.2,16.6,57.2,638.0,1.0
13.0,2009.0,1.0,528.0,0.0,0.02,0.0,0.0,0.02,36.0,4.0,20.0,857.0,7.0
17.0,2007.0,9.0,528.0,0.1,0.03,0.0,0.02,0.15,70.0,10.0,12.0,1556.0,7.0
17.0,2014.0,2.0,349.0,0.0,0.0,0.01,0.0,0.01,58.0,22.6,50.0,432.8,5.0
26.0,2006.0,6.0,139.0,0.45,0.66,0.02,0.15,1.28,67.0,21.0,26.0,431.0,2.0
28.0,2011.0,10.0,139.0,0.4,0.16,0.0,0.05,0.62,80.0,50.0,25.0,477.0,1.0
19.0,2007.0,0.0,123.0,0.05,0.0,0.0,0.0,0.05,41.0,9.0,22.6,482.0,1.0
4.0,2008.0,1.0,53.0,0.04,0.0,0.17,0.0,0.22,50.4,13.8,11.6,965.2,2.2
29.0,2004.0,6.0,53.0,0.07,0.02,0.0,0.0,0.09,72.0,28.0,7.0,965.0,7.0
26.0,2010.0,10.0,497.0,0.76,0.09,0.0,0.06,0.91,50.4,19.8,6.2,666.0,1.0
13.0,2016.0,8.0,21.0,0.25,0.24,0.0,0.04,0.53,91.0,62.0,4052.0,217.0,7.0
13.0,2013.0,9.0,275.0,0.0,0.08,0.0,0.0,0.08,33.0,24.0,1340.0,467.0,7.0
4.0,2010.2,7.0,533.0,0.0,0.0,0.1,0.0,0.1,67.4,11.6,10.2,675.6,1.2
2.0,2015.0,4.0,563.0,0.08,0.04,0.02,0.01,0.14,90.0,9.0,225.0,1649.0,1.0
16.0,2002.0,7.0,458.0,3.64,1.2,1.49,0.07,6.4,85.0,46.0,597.0,1370.0,1.0
17.0,2009.0,1.0,91.0,0.06,0.03,0.0,0.01,0.1,17.0,11.0,37.0,1451.0,5.0
6.0,2002.0,2.0,53.0,0.2,0.07,0.0,0.01,0.28,66.4,17.0,14.0,573.0,2.2
13.0,2004.0,8.0,528.0,0.0,0.04,0.0,0.01,0.05,89.0,72.0,724.0,346.0,5.0
28.0,2009.0,0.0,497.0,1.04,1.22,0.03,0.27,2.56,82.0,63.0,324.6,1034.2,4.6
4.0,2007.0,1.0,277.0,0.09,0.02,0.06,0.01,0.17,59.0,19.0,179.0,904.0,2.0
4.0,2005.0,7.0,361.0,1.15,0.04,0.83,0.0,2.02,62.0,34.0,97.0,288.0,1.0
16.0,2005.0,6.0,535.0,0.12,0.09,0.0,0.03,0.24,43.0,8.6,20.0,865.0,1.0
16.0,2002.0,10.0,139.0,0.46,2.28,0.05,0.61,3.4,88.0,15.0,35.0,431.0,1.0
4.0,2005.0,4.0,432.0,0.01,0.0,0.0,0.0,0.02,54.0,19.0,12.0,896.0,1.0
28.0,2005.0,0.0,528.0,0.2,0.03,0.0,0.02,0.26,80.0,57.0,79.0,1546.0,7.0
13.0,2010.0,0.0,497.0,0.18,0.0,0.0,0.01,0.19,82.0,6.0,37.0,1606.0,1.0
29.0,2004.0,6.0,497.0,0.07,0.02,0.0,0.0,0.09,58.0,12.0,7.0,1181.0,1.0
18.0,2015.0,7.0,516.0,0.0,0.01,0.0,0.0,0.01,65.4,17.2,90.4,1203.4,4.0
4.0,2009.0,3.0,57.0,0.26,0.09,0.0,0.03,0.38,80.4,38.0,54.2,1538.0,1.0
6.0,2005.0,0.0,101.0,0.02,0.01,0.0,0.0,0.03,62.2,11.4,12.6,600.8,1.0
16.0,2004.0,0.0,277.0,0.25,0.19,0.0,0.06,0.51,76.0,54.0,191.0,788.0,5.0
26.0,2010.0,3.0,121.0,0.0,0.28,0.0,0.04,0.33,68.8,24.0,43.4,701.6,3.0
4.0,2010.0,5.0,528.0,0.02,0.07,0.0,0.02,0.11,60.4,7.4,6.0,1539.0,1.0
4.0,2008.0,7.0,448.0,0.1,0.02,0.07,0.01,0.2,59.0,28.0,10.0,1297.0,7.0
15.0,1995.0,4.0,458.0,0.0,0.0,0.02,0.0,0.03,68.6,12.8,52.4,1003.0,5.4
2.0,2013.0,1.0,67.0,0.0,0.02,0.0,0.0,0.02,64.0,19.0,241.8,711.4,1.4
20.0,2014.0,1.0,233.0,0.0,0.0,0.03,0.0,0.03,65.4,20.4,57.6,1049.0,6.0
15.0,2000.0,6.0,91.0,0.02,0.8,0.02,0.07,0.91,90.0,13.0,31.0,305.0,1.0
18.0,2014.0,0.0,458.0,1.88,2.0,0.07,0.77,4.71,86.6,91.0,3901.6,882.0,5.8
17.0,2011.0,3.0,528.0,0.33,0.2,0.0,0.09,0.62,75.0,5.0,7.0,1539.0,2.0
26.0,2010.0,1.0,161.0,0.0,0.03,0.0,0.0,0.04,63.2,16.4,12.2,663.4,4.0
17.0,2012.0,11.0,497.0,0.24,0.23,0.0,0.1,0.57,89.0,20.0,296.0,529.0,5.0
28.0,2010.0,8.0,467.0,0.1,0.07,0.02,0.02,0.2,58.0,52.0,24.0,417.0,7.0
13.0,2006.0,0.0,138.0,0.0,0.01,0.0,0.0,0.02,75.0,21.0,206.0,140.0,5.0
23.0,1995.0,10.0,349.0,0.0,0.0,0.42,0.0,0.42,64.8,11.8,28.2,449.6,6.6
26.0,2008.0,3.0,463.0,0.1,0.02,0.0,0.01,0.14,54.0,8.0,7.0,1500.0,2.0
16.0,2004.0,6.0,66.0,0.09,0.07,0.0,0.02,0.19,90.2,38.2,3204.6,176.0,1.0
17.0,2012.0,8.0,528.0,0.88,1.7,0.1,0.67,3.35,90.0,32.0,1041.0,1547.0,5.0
29.0,2002.0,10.0,327.0,0.07,0.02,0.0,0.0,0.09,77.0,17.0,6.4,1128.0,1.0
20.0,2015.0,1.0,490.0,0.0,0.0,0.03,0.0,0.03,74.4,22.4,127.2,1297.8,6.6
2.0,2011.0,5.0,467.0,0.08,0.15,0.06,0.03,0.31,49.0,30.0,13.0,96.0,1.0
15.0,1998.0,2.0,85.0,0.11,0.07,0.0,0.01,0.19,76.0,16.0,96.2,294.4,4.6
28.0,2008.0,3.0,188.0,0.05,0.0,0.0,0.0,0.06,52.0,23.0,7.0,1637.0,7.0
26.0,2009.0,6.0,569.0,0.05,0.01,0.0,0.01,0.07,60.4,17.8,13.4,326.0,1.0
16.0,2006.0,0.0,349.0,0.0,0.0,0.02,0.0,0.02,58.0,30.8,24.4,764.8,5.4
17.0,2015.0,8.0,139.0,0.13,0.15,0.07,0.06,0.41,63.2,15.6,81.0,1605.0,5.0
29.0,2002.0,10.0,277.0,0.01,0.0,0.0,0.0,0.01,70.4,17.0,6.8,815.0,1.0
15.0,1996.0,0.0,349.0,0.0,0.0,0.36,0.02,0.38,59.0,18.8,54.2,825.4,5.0
4.0,2008.0,9.0,528.0,0.0,0.0,0.01,0.0,0.01,61.2,7.0,10.4,1349.4,2.2
13.0,2011.0,0.0,528.0,0.15,0.34,0.0,0.1,0.59,88.0,24.0,1102.0,1547.0,5.0
17.0,2010.0,10.0,6.0,0.28,0.21,0.0,0.08,0.57,52.0,15.2,4.0,1110.0,1.0
16.0,2001.0,3.0,458.0,0.25,0.2,0.0,0.07,0.51,47.0,14.0,7.0,898.0,1.0
2.0,2016.0,9.0,350.0,0.02,0.0,0.0,0.0,0.03,62.2,22.8,7.0,987.0,1.0
20.0,2012.0,7.0,283.0,0.0,0.0,0.04,0.0,0.04,59.0,20.0,57.4,984.0,2.4
26.0,2010.0,0.0,139.0,0.2,0.02,0.0,0.02,0.25,62.0,7.0,11.4,430.0,1.0
26.0,2008.0,0.0,139.0,0.11,0.0,0.0,0.01,0.12,49.0,26.0,11.0,1279.0,2.0
6.0,2002.0,10.0,53.0,0.13,0.05,0.0,0.0,0.18,83.0,14.0,42.0,66.0,1.0
16.0,2004.0,8.0,277.0,0.1,0.08,0.0,0.03,0.21,65.0,37.0,8.0,788.0,5.0
13.0,2010.0,10.0,448.0,0.0,1.01,0.0,0.25,1.26,85.0,23.0,77.0,1364.0,1.0
17.0,2014.0,1.0,110.0,0.0,0.0,0.02,0.0,0.02,53.6,17.8,51.2,986.4,4.6
29.0,2004.0,7.0,528.0,0.08,0.02,0.0,0.0,0.1,75.0,50.0,4.0,716.0,7.0
19.0,2006.0,5.0,458.0,0.12,0.51,0.0,0.23,0.86,76.0,46.0,14.0,1451.0,1.0
17.0,2011.0,6.0,21.0,0.06,0.03,0.0,0.02,0.12,51.2,11.8,11.0,47.0,1.0
16.0,2004.0,10.0,201.0,0.17,0.14,0.0,0.05,0.35,63.0,20.0,8.4,696.0,5.0
4.0,2006.0,7.0,528.0,0.09,0.0,0.02,0.01,0.12,68.0,44.0,32.0,1435.0,1.0
4.0,2008.0,3.0,91.0,0.04,0.03,0.0,0.01,0.08,60.6,17.6,66.6,1179.0,1.0
10.0,1998.0,2.0,374.0,0.13,0.03,0.0,0.0,0.16,64.6,24.6,116.8,1053.6,3.6
15.0,2000.0,7.0,85.0,0.11,0.08,0.34,0.04,0.56,83.0,10.0,45.0,268.0,7.0
16.0,2005.0,6.0,139.0,2.03,1.79,0.08,0.47,4.37,82.0,36.0,137.0,431.0,7.0
3.0,1998.0,2.0,138.0,0.0,0.0,0.14,0.0,0.14,60.6,9.0,12.8,795.4,1.0
15.0,1998.0,2.0,17.0,0.06,0.04,0.0,0.01,0.1,46.4,12.2,48.0,611.0,3.6
29.0,2003.0,8.0,569.0,0.04,0.01,0.0,0.0,0.05,55.0,11.0,13.6,1472.0,7.0
17.0,2012.0,11.0,503.0,0.0,0.0,0.09,0.0,0.09,56.6,21.8,129.4,977.8,6.6
7.0,2002.0,0.0,327.0,0.02,0.01,0.0,0.0,0.03,69.8,24.0,16.8,824.0,7.0
4.0,2009.0,9.0,113.0,0.07,0.0,0.0,0.01,0.08,63.8,10.8,7.6,1420.0,1.0
19.0,2012.6,0.0,533.0,0.0,0.0,0.03,0.0,0.03,54.6,16.4,18.4,1067.6,6.0
7.0,2003.0,8.0,85.0,0.01,0.0,0.01,0.0,0.03,56.0,24.0,17.0,268.0,1.0
2.0,2015.0,2.0,349.0,0.12,0.03,0.16,0.02,0.33,61.0,32.0,32.0,92.0,7.0
4.0,2008.0,9.0,6.0,0.03,0.0,0.0,0.0,0.03,73.8,23.4,31.6,842.0,2.0
7.0,2003.0,4.0,277.0,0.12,0.03,0.0,0.0,0.15,61.0,4.0,6.0,815.0,1.0
19.0,2005.0,6.0,139.0,1.77,0.12,0.02,0.17,2.07,72.0,21.0,54.0,431.0,2.0
19.0,2007.0,8.0,277.0,0.05,0.0,0.0,0.01,0.06,56.0,20.0,28.0,335.0,7.0
28.0,2012.0,7.0,325.0,0.18,0.08,0.0,0.02,0.28,61.0,70.0,80.0,851.0,7.0
16.0,2008.0,6.0,463.0,0.01,0.01,0.0,0.0,0.02,57.0,12.0,13.0,1125.0,1.0
15.0,1999.0,6.0,139.0,0.43,0.29,0.0,0.05,0.77,78.0,13.0,24.0,463.0,1.0
29.0,2005.0,8.0,208.0,0.05,0.01,0.0,0.0,0.06,32.0,9.0,10.0,242.0,5.0
16.0,2002.0,0.0,327.0,0.11,0.09,0.0,0.03,0.22,51.0,21.0,6.0,31.0,5.0
17.0,2009.0,10.0,121.0,0.0,0.01,0.0,0.0,0.01,59.6,22.0,59.4,900.6,4.4
4.0,2011.0,10.0,277.0,0.0,0.0,0.05,0.0,0.05,72.8,24.6,24.2,654.4,1.4
6.0,2001.0,7.0,528.0,0.11,0.04,0.06,0.0,0.22,79.0,17.0,9.0,268.0,1.0
23.0,1991.0,4.0,277.0,0.32,0.05,0.25,0.01,0.63,65.4,31.0,109.4,821.2,3.8
26.0,2008.0,4.0,497.0,0.49,0.02,0.0,0.04,0.55,47.0,4.0,5.0,666.0,1.0
6.0,2004.0,7.0,361.0,0.64,0.24,0.29,0.02,1.19,74.4,35.8,74.4,859.0,3.6
17.0,2009.0,0.0,21.0,0.15,0.0,0.0,0.02,0.17,52.4,9.0,7.8,517.0,2.0
4.0,2006.0,4.0,361.0,0.0,0.0,0.17,0.0,0.17,69.2,30.6,77.2,1111.6,1.4
15.0,1999.0,11.0,349.0,0.0,0.0,0.51,0.04,0.55,65.8,17.4,91.2,606.2,6.0
4.0,2009.0,3.0,513.0,0.0,0.04,0.0,0.01,0.05,61.8,14.8,18.0,971.0,1.0
16.0,2005.8,11.0,66.0,0.06,0.04,0.0,0.01,0.11,54.0,15.0,10.0,25.0,1.0
19.0,2009.0,7.0,157.0,0.05,0.0,0.03,0.01,0.09,66.6,16.6,78.2,748.6,5.0
19.0,2008.0,10.0,448.0,0.0,0.47,0.0,0.02,0.48,72.4,19.4,10.8,1362.2,1.2
13.0,2011.0,11.0,267.0,0.0,0.01,0.0,0.0,0.02,72.0,6.0,16.0,792.0,5.0
16.0,2004.0,7.0,503.0,0.07,0.05,0.0,0.02,0.14,81.0,40.0,22.0,1029.0,7.0
13.0,2009.0,3.0,50.0,0.0,0.03,0.0,0.01,0.03,61.8,23.0,9.0,1004.0,7.0
4.0,2008.0,0.0,277.0,0.0,0.0,0.05,0.0,0.05,63.0,18.2,7.8,1000.4,3.6
13.0,2011.0,11.0,448.0,0.19,0.31,0.0,0.09,0.6,90.0,62.0,1180.0,337.0,7.0
4.0,2006.0,5.0,6.0,0.01,0.0,0.0,0.0,0.01,49.4,9.6,5.8,736.2,1.0
26.0,2010.0,10.0,546.0,0.02,0.0,0.0,0.0,0.02,69.4,13.2,11.4,1601.0,7.0
28.0,2008.0,7.0,528.0,0.16,0.02,0.01,0.02,0.2,52.0,27.0,48.0,1540.0,5.0
16.0,2002.0,9.0,320.0,0.04,0.03,0.0,0.01,0.08,71.0,14.0,72.4,1166.0,7.0
16.0,2007.0,3.0,253.0,0.0,0.0,0.05,0.0,0.05,57.6,15.6,43.6,800.2,2.8
15.0,1995.0,8.0,178.0,0.15,0.1,0.0,0.02,0.27,71.6,20.8,136.6,888.6,5.0
20.0,2015.0,0.0,85.0,0.0,0.03,0.07,0.01,0.1,65.0,12.0,63.0,549.0,5.0
